Time,X40,X84,X77,X93,X89,X15,X23,X60,X27,X6,X610,X1362,X476,X237,X1032,X1287,X428,X768,X989,X616,X41,X50,X30,X37,X18,X231,X116,X149,X371,X218
2018-04-02 03:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.08682750016174479,0.2335599791249537,0.2885505664337758,0.17592089339165184,0.2701715363097109,0.21493798097809885,0.10013471476920427,0.3329412270850701,0.25774201352176346,0.2308161271486105,2.2757694880610115,5.198928682907413,4.121670723445206,4.117872735019208,2.5081976973405946,0.128154586,0.657,0.19720004,0.321967769,0.185997574
2018-04-02 04:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.08673757007353995,0.2425323381416841,0.2839180370022461,0.1989104175177056,0.2656336839826237,0.2259225167524636,0.0949912400223832,0.28683153856812266,0.2425358073426221,0.21666164697738435,2.2524812180940885,4.928048841487857,3.9715216172174483,4.039700710418957,2.510894826902145,0.133640158,0.657,0.215914955,0.334680325,0.231252143
2018-04-02 05:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.107151700096032,0.2759399788366906,0.2842470266163856,0.2184477327413444,0.2380679243240495,0.23387397963257825,0.10477380765077758,0.3009572050502986,0.2862456970709488,0.19507956830046505,2.232463238703501,4.715530038650878,3.8486350093247848,3.977879178299764,2.513057899337455,0.132430409,0.657,0.265709608,0.334206392,0.517731862
2018-04-02 06:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.08332022672175715,0.3758062357185606,0.3121702634519751,0.2401547764005721,0.2833787184557107,0.2355147576872051,0.2167858149129917,0.4070826786210508,0.309086818486479,0.2060107510069567,2.215256314382754,4.548798393643348,3.748060861540925,3.9289882629997126,2.5147902262686403,0.123593251,0.657,0.261201418,0.351518885,0.418884161
2018-04-02 07:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.18804381443625928,0.4571853462371796,0.3881571308976248,0.3911635243340941,0.2484982117624289,0.2742623625157002,0.25279158092040604,0.5099146030120209,0.40083304991041946,0.3795082406305025,2.200465698466787,4.4179890672410975,3.665747911611632,3.890323391442207,2.5161751340189777,0.140873959,0.657,0.34156744200000005,0.5160763420000001,0.219326277
2018-04-02 08:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.2383596987868509,0.3752712379138363,0.5198795110203357,0.23229348397667665,0.2845978429614953,0.24649534928355385,0.2950715263613237,0.6494878982530033,0.7222929222064582,1.1422385211443538,2.187752077188759,4.315362598984054,3.5983804829497115,3.8597456801561023,2.5172798297042687,0.131023151,0.657,0.35603074,0.536101845,0.180971594
2018-04-02 09:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.2672087420824353,0.307958111344427,0.5090557527151515,0.20386798931655853,0.2878727460456619,0.2254097736103927,0.2741802871171545,0.5545217442561007,0.6097153485248016,1.1485820694796824,2.176823785431373,4.234846994503936,3.5432449247123112,3.835563615407592,2.518158519441338,0.175693092,0.657,0.331347137,0.456478958,0.16374229699999998
2018-04-02 10:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.19950990068237265,0.2888393703505988,0.4641708310161054,0.2080073997564505,0.2865619879985928,0.22869921807567825,0.2576143935405307,0.6015484601917325,0.5970503714856152,0.6048587764258673,2.1674301155931084,4.171678470097915,3.498120302286753,3.8164394811638735,2.518854923349198,0.16948821,0.657,0.310583344,0.369334738,0.150137975
2018-04-02 11:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.19729603351097771,0.4260477309497186,0.5650626980462449,0.2294821102772991,0.5734506694921997,0.3132663389152308,0.2920131811251888,0.5633389844132163,0.5185754191931625,0.9056888814977307,2.159355566067039,4.1221195988530335,3.461188935050357,3.8013153586220114,2.5194043040313767,0.228560572,0.657,0.377434671,0.370146065,0.17195180100000002
2018-04-02 12:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.21565235151513612,0.27950663086818595,0.4535248365377712,0.1881828987092631,0.802725757919953,0.1917817118465745,0.26578483741145303,0.39383529192015,0.4396438690287299,0.8365157637826696,2.1524148973857367,4.083238182163922,3.4309631777445846,3.789354603706456,2.5198351026549104,0.18746361600000006,0.657,0.297197635,0.318000965,0.178590867
2018-04-02 13:00:00,10.592436806328863,0.183,1.639,1.236,4.897,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.23647116693454984,0.3072670725133249,0.471037206767342,0.21515078548295688,0.6730244563323128,0.19727200764474886,0.2309940135638044,0.3521901922913513,0.3283013551647245,0.6999694088635461,2.146448882614501,4.052733763363052,3.4062254961185685,3.7798955651570116,2.520170258535145,0.181145967,0.657,0.219397364,0.33568394799999995,0.162185689
2018-04-02 14:00:00,10.592436806328863,0.297,1.591,1.949,6.533,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.308,0.302,0.439,0.16399999999999998,1.084,0.205,0.159,0.524,0.4320000000000001,0.215,2.1413206545020573,4.028801518974449,3.3859794230081595,3.7724149829603566,2.5204282734511394,0.121,0.935,0.127,0.233,0.109
2018-04-02 15:00:00,10.592436806328863,0.354,1.5219999999999998,3.1060000000000003,4.368,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.21600000000000005,0.222,0.665,0.235,0.6759999999999999,0.197,0.363,0.525,0.305,0.238,2.1369125655881565,4.010025474585119,3.369409419295243,3.7664990423805182,2.5206240700726887,0.126,1.038,0.217,0.263,0.154
2018-04-02 16:00:00,10.592436806328863,0.7879999999999999,1.7480000000000002,3.568,4.164,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.141,0.337,0.66,0.227,0.75,0.17600000000000002,0.256,0.56,0.244,0.224,2.133123489235312,3.9952947273478094,3.355848022892654,3.76182048234012,2.5207696843274285,0.138,0.976,0.175,0.28600000000000003,0.132
2018-04-02 17:00:00,10.592436806328863,0.645,1.646,2.846,4.22,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.125,0.735,0.619,0.271,0.516,0.335,0.234,0.71,0.202,0.6659999999999999,2.1298664996672434,3.983737718338349,3.3447489624715145,3.758120491821925,2.5208748238317567,0.122,0.873,0.15,0.284,0.14
2018-04-02 18:00:00,10.592436806328863,0.43,1.663,1.682,4.123,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.269,0.108,0.993,0.513,0.3,0.035,0.226,0.534,1.932,0.114,2.127066877791443,3.974670665927968,3.335665152915695,3.755194392826396,2.52094731829511,0.126,0.312,0.141,0.397,0.132
2018-04-02 19:00:00,10.592436806328863,0.365,1.23,0.35100000000000003,2.9330000000000003,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,1.262,0.426,0.586,0.414,0.865,0.192,0.307,0.917,0.812,0.7440000000000001,2.124660397057116,3.9675571091811235,3.328230686130629,3.752880317887681,2.5209934827949776,0.223,0.39,0.168,0.593,0.35
2018-04-02 20:00:00,10.592436806328863,0.385,0.8909999999999999,0.31,1.564,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.996,0.544,0.581,0.59,0.423,0.197,0.321,1.027,1.5759999999999998,0.777,2.122591850024124,3.9619761676247855,3.3221460917719936,3.751050255804966,2.521018410777556,0.211,0.374,0.693,0.5670000000000001,0.919
2018-04-02 21:00:00,10.592436806328863,0.315,0.5479999999999999,0.389,1.56,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.334,0.49,0.6779999999999999,0.603,0.395,0.24,0.33,0.7170000000000001,0.795,0.764,2.120813781840712,3.9575976394477173,3.317166274176535,3.749602970252299,2.5210262103783645,0.214,0.388,0.7390000000000001,0.5770000000000001,0.541
2018-04-02 22:00:00,10.592436806328863,0.193,0.575,0.402,1.5659999999999998,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.256,0.359,0.547,0.616,0.292,0.378,0.206,0.843,0.49,1.148,2.119285401574545,3.95416246479056,3.3130906395783386,3.7484583995348655,2.521020195027403,0.27,0.301,0.7440000000000001,0.47,0.473
2018-04-02 23:00:00,10.592436806328863,0.241,0.54,0.369,1.5659999999999998,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.256,0.298,0.551,0.293,0.643,0.38,0.111,0.462,0.38,0.6970000000000001,2.1179716464217337,3.9514673982184254,3.309755015921527,3.747553227694527,2.521003037182369,0.377,0.277,0.4320000000000001,0.459,0.244
2018-04-03 00:00:00,10.592436806328863,0.172,0.56,0.35200000000000004,1.481,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.318,0.264,0.327,0.233,0.42,0.299,0.08900000000000001,0.34,0.47,1.279,2.3710493015036134,6.545217930788381,4.803181796623735,4.499756367332668,2.495460086538454,0.24,0.318,0.302,0.562,0.212
2018-04-03 01:00:00,10.592436806328863,0.209,0.528,0.345,1.482,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.135,0.335,0.272,0.254,0.491,0.29100000000000004,0.08800000000000001,0.378,0.429,0.901,2.3343812194485047,5.984280186473062,4.529291064723587,4.341709406772777,2.5006581841056787,0.17,0.28800000000000003,0.248,0.48,0.225
2018-04-03 02:00:00,10.592436806328863,0.204,0.574,0.363,1.473,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.114,0.313,0.275,0.16699999999999998,0.373,0.3670000000000001,0.11,0.327,0.284,0.253,2.302862308343727,5.5441964310217795,4.3051305364191865,4.21671961280801,2.5048384203825966,0.129,0.276,0.249,0.396,0.212
2018-04-03 03:00:00,10.592436806328863,0.138,0.547,0.391,1.469,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.111,0.258,0.266,0.177,0.228,0.509,0.097,0.395,0.14300000000000002,0.229,2.2757694880610115,5.198928682907413,4.121670723445206,4.117872735019208,2.5081976973405946,0.133,0.342,0.239,0.411,0.213
2018-04-03 04:00:00,10.592436806328863,0.14400000000000002,0.5760000000000001,0.35600000000000004,1.487,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.108,0.258,0.275,0.219,0.23,0.514,0.086,0.317,0.194,0.21600000000000005,2.2524812180940885,4.928048841487857,3.9715216172174483,4.039700710418957,2.510894826902145,0.119,0.37,0.229,0.387,0.21
2018-04-03 05:00:00,10.592436806328863,0.158,0.547,0.343,1.483,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.105,0.28300000000000003,0.337,0.173,0.276,0.423,0.098,0.34700000000000003,0.2,0.205,2.232463238703501,4.715530038650878,3.8486350093247848,3.977879178299764,2.513057899337455,0.117,0.382,0.229,0.382,0.826
2018-04-03 06:00:00,10.592436806328863,0.17,0.5660000000000001,0.354,1.484,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.104,0.339,0.331,0.17600000000000002,0.219,0.246,0.243,0.259,0.232,0.189,2.215256314382754,4.548798393643348,3.748060861540925,3.9289882629997126,2.5147902262686403,0.133,0.35700000000000004,0.28,0.388,0.252
2018-04-03 07:00:00,10.592436806328863,0.234,0.629,0.342,1.475,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.102,0.561,0.597,0.662,0.2,0.228,0.343,0.364,0.302,0.18,2.200465698466787,4.4179890672410975,3.665747911611632,3.890323391442207,2.5161751340189777,0.162,0.272,0.537,0.413,0.254
2018-04-03 08:00:00,10.592436806328863,0.17,1.094,0.338,7.434,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.243,0.475,0.49,0.253,0.2,0.18600000000000005,0.366,1.001,0.385,0.877,2.187752077188759,4.315362598984054,3.5983804829497115,3.8597456801561023,2.5172798297042687,0.163,0.586,0.46,0.73,0.189
2018-04-03 09:00:00,10.592436806328863,0.171,1.146,2.364,8.036,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.365,0.29100000000000004,0.464,0.281,0.272,0.197,0.266,0.487,0.467,0.873,2.176823785431373,4.234846994503936,3.5432449247123112,3.835563615407592,2.518158519441338,0.121,0.847,0.384,0.362,0.16699999999999998
2018-04-03 10:00:00,10.592436806328863,0.142,1.791,2.768,7.626,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.189,0.308,0.399,0.234,0.205,0.197,0.436,0.345,0.7020000000000001,1.199,2.1674301155931084,4.171678470097915,3.498120302286753,3.8164394811638735,2.518854923349198,0.119,0.925,0.314,0.34,0.15
2018-04-03 11:00:00,10.592436806328863,0.154,1.874,3.054,4.705,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.111,0.298,0.403,0.217,1.204,0.182,0.289,0.161,0.46,0.736,2.159355566067039,4.1221195988530335,3.461188935050357,3.8013153586220114,2.5194043040313767,0.116,1.621,0.454,0.31,0.157
2018-04-03 12:00:00,10.592436806328863,0.278,1.533,3.604,4.837,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.215,0.259,0.404,0.207,1.165,0.271,0.29100000000000004,0.159,0.467,0.322,2.1524148973857367,4.083238182163922,3.4309631777445846,3.789354603706456,2.5198351026549104,0.118,1.018,0.544,0.263,0.159
2018-04-03 13:00:00,10.592436806328863,0.733,1.495,3.464,3.067,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.16399999999999998,0.267,0.428,0.163,1.067,0.26,0.197,0.234,0.231,0.237,2.146448882614501,4.052733763363052,3.4062254961185685,3.7798955651570116,2.520170258535145,0.121,0.775,0.236,0.371,0.135
2018-04-03 14:00:00,10.592436806328863,0.82,1.876,2.095,5.153,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.281,0.265,0.563,0.154,0.463,0.21,0.128,0.16,0.213,0.104,2.1413206545020573,4.028801518974449,3.3859794230081595,3.7724149829603566,2.5204282734511394,0.118,1.45,0.193,0.599,0.123
2018-04-03 15:00:00,10.592436806328863,0.637,1.725,2.938,4.9510000000000005,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.17600000000000002,0.239,0.5870000000000001,0.201,0.354,0.188,0.295,0.151,0.19,0.1,2.1369125655881565,4.010025474585119,3.369409419295243,3.7664990423805182,2.5206240700726887,0.114,0.83,0.14800000000000002,0.28600000000000003,1.263
2018-04-03 16:00:00,10.592436806328863,0.483,1.452,2.768,4.744,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.107,0.365,0.584,0.204,0.603,0.2,0.315,0.16399999999999998,0.19,0.103,2.133123489235312,3.9952947273478094,3.355848022892654,3.76182048234012,2.5207696843274285,0.14400000000000002,0.85,0.154,0.222,1.284
2018-04-03 17:00:00,10.592436806328863,0.331,1.49,2.281,4.239,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.163,0.329,0.695,0.246,0.333,0.191,0.29100000000000004,0.386,0.205,0.737,2.1298664996672434,3.983737718338349,3.3447489624715145,3.758120491821925,2.5208748238317567,0.212,0.805,0.166,0.32299999999999995,0.638
2018-04-03 18:00:00,10.592436806328863,0.319,1.508,1.4580000000000002,3.972,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.239,0.5479999999999999,0.604,0.5,0.244,0.399,0.294,1.709,0.226,0.706,2.127066877791443,3.974670665927968,3.335665152915695,3.755194392826396,2.52094731829511,0.157,0.287,0.229,0.4,0.713
2018-04-03 19:00:00,10.592436806328863,0.509,1.345,0.35600000000000004,2.067,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.33,0.512,0.35,0.475,0.258,0.374,0.225,0.54,0.214,0.7490000000000001,2.124660397057116,3.9675571091811235,3.328230686130629,3.752880317887681,2.5209934827949776,0.191,0.24,0.3,0.551,0.172
2018-04-03 20:00:00,10.592436806328863,0.485,0.6970000000000001,0.348,1.669,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.518,0.495,0.502,0.736,0.238,0.438,0.399,0.613,0.193,0.77,2.122591850024124,3.9619761676247855,3.3221460917719936,3.751050255804966,2.521018410777556,0.227,0.28300000000000003,0.619,0.591,0.234
2018-04-03 21:00:00,10.592436806328863,0.401,0.7979999999999999,0.313,1.686,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.399,0.365,0.649,0.637,0.424,0.477,0.326,0.8640000000000001,0.18,1.258,2.120813781840712,3.9575976394477173,3.317166274176535,3.749602970252299,2.5210262103783645,0.207,0.255,0.509,0.556,0.583
2018-04-03 22:00:00,10.592436806328863,0.43,0.74,0.354,1.681,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.287,0.275,0.5820000000000001,0.544,0.462,0.607,0.126,0.395,0.197,1.079,2.119285401574545,3.95416246479056,3.3130906395783386,3.7484583995348655,2.521020195027403,0.177,0.161,0.6859999999999999,0.401,0.438
2018-04-03 23:00:00,10.592436806328863,0.268,0.604,0.358,1.672,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.273,0.33,0.542,0.298,0.6829999999999999,0.629,0.097,0.444,0.214,0.883,2.1179716464217337,3.9514673982184254,3.309755015921527,3.747553227694527,2.521003037182369,0.225,0.208,0.384,0.327,0.314
2018-04-04 00:00:00,10.592436806328863,0.236,0.557,0.353,1.589,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.224,0.274,0.237,0.269,0.782,0.321,0.093,0.421,0.313,1.1909999999999998,2.3710493015036134,6.545217930788381,4.803181796623735,4.499756367332668,2.495460086538454,0.208,0.157,0.29,0.338,0.236
2018-04-04 01:00:00,10.592436806328863,0.2,0.568,0.34600000000000003,1.575,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.16699999999999998,0.365,0.243,0.196,0.503,0.289,0.11,0.342,0.551,0.923,2.3343812194485047,5.984280186473062,4.529291064723587,4.341709406772777,2.5006581841056787,0.15,0.174,0.24,0.342,0.258
2018-04-04 02:00:00,10.592436806328863,0.153,0.4920000000000001,0.353,1.59,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.3,0.354,0.246,0.203,0.302,0.4270000000000001,0.107,0.34,0.376,0.725,2.302862308343727,5.5441964310217795,4.3051305364191865,4.21671961280801,2.5048384203825966,0.122,0.273,0.236,0.305,0.31
2018-04-04 03:00:00,10.592436806328863,0.166,0.561,0.465,1.578,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.131,0.225,0.228,0.255,0.282,0.285,0.098,0.307,0.135,0.16399999999999998,2.2757694880610115,5.198928682907413,4.121670723445206,4.117872735019208,2.5081976973405946,0.121,0.258,0.234,0.328,0.272
2018-04-04 04:00:00,10.592436806328863,0.145,0.523,0.404,1.638,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.161,0.256,0.228,0.23,0.274,0.301,0.086,0.339,0.24,0.174,2.2524812180940885,4.928048841487857,3.9715216172174483,4.039700710418957,2.510894826902145,0.118,0.193,0.235,0.381,0.213
2018-04-04 05:00:00,10.592436806328863,0.131,0.597,0.365,1.636,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.162,0.25,0.242,0.174,0.287,0.302,0.28,0.337,0.23,0.163,2.232463238703501,4.715530038650878,3.8486350093247848,3.977879178299764,2.513057899337455,0.116,0.14,0.218,0.384,0.505
2018-04-04 06:00:00,10.592436806328863,0.18,0.5379999999999999,0.34600000000000003,1.628,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.159,0.321,0.232,0.233,0.232,0.26,0.204,0.349,0.202,0.16,2.215256314382754,4.548798393643348,3.748060861540925,3.9289882629997126,2.5147902262686403,0.139,0.234,0.24,0.303,0.457
2018-04-04 07:00:00,10.592436806328863,0.236,0.578,0.355,1.616,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.157,0.615,0.636,0.652,0.228,0.317,0.359,0.5,0.257,0.246,2.200465698466787,4.4179890672410975,3.665747911611632,3.890323391442207,2.5161751340189777,0.16399999999999998,0.14,0.5720000000000001,0.353,0.25
2018-04-04 08:00:00,10.592436806328863,0.196,0.527,0.355,7.63,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.278,0.384,0.397,0.204,0.205,0.184,0.301,0.626,0.454,1.26,2.187752077188759,4.315362598984054,3.5983804829497115,3.8597456801561023,2.5172798297042687,0.124,0.382,0.418,0.42,0.141
2018-04-04 09:00:00,10.592436806328863,0.14800000000000002,0.73,1.78,8.248,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.378,0.275,0.857,0.241,0.262,0.196,0.474,1.279,0.498,1.317,2.176823785431373,4.234846994503936,3.5432449247123112,3.835563615407592,2.518158519441338,0.298,0.723,0.499,0.595,0.214
2018-04-04 10:00:00,10.592436806328863,0.147,1.811,2.844,8.408,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.172,0.363,0.258,0.054000000000000006,0.304,0.201,0.177,0.617,0.6940000000000001,0.397,2.1674301155931084,4.171678470097915,3.498120302286753,3.8164394811638735,2.518854923349198,0.057,1.354,0.295,0.103,0.061
2018-04-04 11:00:00,10.592436806328863,0.223,2.151,3.0210000000000004,8.496,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.21,0.343,0.536,0.189,1.633,0.224,0.245,0.227,0.404,0.299,2.159355566067039,4.1221195988530335,3.461188935050357,3.8013153586220114,2.5194043040313767,0.192,1.195,0.465,0.22,0.121
2018-04-04 12:00:00,10.592436806328863,0.45,1.459,2.692,8.328,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.6970000000000001,0.282,0.526,0.19,0.945,0.192,0.349,0.219,0.33,0.245,2.1524148973857367,4.083238182163922,3.4309631777445846,3.789354603706456,2.5198351026549104,0.13,0.922,0.394,0.226,0.17600000000000002
2018-04-04 13:00:00,10.592436806328863,0.759,1.855,3.317,2.389,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.789,0.266,0.775,0.226,0.634,0.199,0.416,0.245,0.371,0.396,2.146448882614501,4.052733763363052,3.4062254961185685,3.7798955651570116,2.520170258535145,0.154,0.83,0.317,0.312,0.203
2018-04-04 14:00:00,10.592436806328863,0.482,1.821,3.17,4.416,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.27,0.657,0.366,0.329,0.469,0.338,0.083,0.764,0.925,1.254,2.1413206545020573,4.028801518974449,3.3859794230081595,3.7724149829603566,2.5204282734511394,0.293,0.688,0.294,0.188,0.211
2018-04-04 15:00:00,10.592436806328863,0.532,1.887,2.165,5.017,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.149,0.092,0.36,0.027000000000000003,0.127,0.023,0.17800000000000002,0.066,0.105,0.037000000000000005,2.1369125655881565,4.010025474585119,3.369409419295243,3.7664990423805182,2.5206240700726887,0.043,0.604,0.037000000000000005,0.306,0.037000000000000005
2018-04-04 16:00:00,10.592436806328863,0.802,1.816,2.095,4.859,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.262,0.377,0.482,0.203,0.233,0.209,0.131,0.245,0.647,0.158,2.133123489235312,3.9952947273478094,3.355848022892654,3.76182048234012,2.5207696843274285,0.13,4.687,0.17800000000000002,0.237,0.14
2018-04-04 17:00:00,10.592436806328863,0.807,2.1,1.808,4.841,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.172,0.353,0.526,0.217,0.254,0.29100000000000004,0.36,0.202,0.454,0.154,2.1298664996672434,3.983737718338349,3.3447489624715145,3.758120491821925,2.5208748238317567,0.159,2.568,0.16699999999999998,0.355,0.14800000000000002
2018-04-04 18:00:00,10.592436806328863,0.6759999999999999,1.918,1.242,4.452,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.385,0.371,0.606,0.535,0.207,0.233,0.262,0.23,0.552,0.7040000000000001,2.127066877791443,3.974670665927968,3.335665152915695,3.755194392826396,2.52094731829511,0.196,2.708,0.173,0.475,0.14300000000000002
2018-04-04 19:00:00,10.592436806328863,0.652,1.347,2.151,1.6969999999999998,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.452,0.391,0.649,0.537,0.616,0.21600000000000005,0.269,1.144,0.471,1.0,2.124660397057116,3.9675571091811235,3.328230686130629,3.752880317887681,2.5209934827949776,0.331,2.195,0.261,0.56,0.495
2018-04-04 20:00:00,10.592436806328863,0.721,1.018,2.602,1.67,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.882,0.45,0.597,0.429,0.601,0.281,0.251,0.535,0.506,0.7979999999999999,2.122591850024124,3.9619761676247855,3.3221460917719936,3.751050255804966,2.521018410777556,0.185,0.195,0.612,0.509,0.234
2018-04-04 21:00:00,10.592436806328863,0.457,0.703,1.843,1.67,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.325,0.434,0.615,0.5870000000000001,0.433,0.339,0.328,0.458,0.274,0.485,2.120813781840712,3.9575976394477173,3.317166274176535,3.749602970252299,2.5210262103783645,0.17600000000000002,0.166,0.6809999999999999,0.5710000000000001,0.28600000000000003
2018-04-04 22:00:00,10.592436806328863,0.257,0.499,1.578,1.661,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.254,0.41,0.5429999999999999,0.431,0.4,0.574,0.322,0.392,0.24,0.562,2.119285401574545,3.95416246479056,3.3130906395783386,3.7484583995348655,2.521020195027403,0.268,0.139,0.556,0.68,0.481
2018-04-04 23:00:00,10.592436806328863,0.16,0.465,0.35,1.6469999999999998,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.227,0.307,0.451,0.255,0.436,0.498,0.255,0.414,0.464,0.615,2.1179716464217337,3.9514673982184254,3.309755015921527,3.747553227694527,2.521003037182369,0.215,0.129,0.448,0.422,0.298
2018-04-05 00:00:00,10.592436806328863,0.18,0.508,0.374,1.568,2.284563616771723,2.6918586730886784,2.094527110359435,4.322732933388828,4.749094801348329,0.161,0.281,0.264,0.234,0.398,0.483,0.189,0.274,0.22,0.833,2.3710493015036134,6.545217930788381,4.803181796623735,4.499756367332668,2.495460086538454,0.14,0.138,0.241,0.473,0.248
